0552	AV-04波形与E1至E6事件卡的对照视图，事件卡只记声音类型，不记发声者。
0553	AV-04可访问事件卡 · 与同轨波形对齐查看
0554	E98-P-017人间存券的1964底本数字影像，原行款、残损边界与纸面标记可见。
0555	E98-P-017人间存券 · 底本影像与保管链分栏著录
0556	1982年06月18日第4版整版影像，可与发行目录、胶片帧号和合订本印章交叉核对。
0557	1982第4版整版影像 · 用于发行、载体与借阅时间核对
0558	门闩痕迹记录页，可与防汛绳批次、捻向和沙袋终盘账目对照。
0559	门闩纤维—防汛终盘对照 · 痕迹字段与领用账分开核读
0560	1964旧界线与1998离场线的配准叠图。
0561	配准叠图 · 交点意义与持牌状态分开登记
0562	1998年F-02足迹与离场路线原图。
0563	F-02离场路线原图 · 叠图前先核路线测点
0564	1964底本与后出覆写层的同尺度局部对照。
0565	版本细部对照 · 与整页底本并读
0566	覆写层的刮擦、补笔与覆纸局部对照。
0567	覆写细部 · 按纸层、墨层与笔画边缘读取
0568	1970至1974覆写文本整页影像。
0569	覆写版整页 · 与勘误裁切分层查看
0570	E98-P-017上1970至1974覆写层的整页影像。
0571	E98-P-017覆写层 · 与1964底本及保管节点分开著录
0572	2026 · 待审处置方案卡
0573	卷号归位
0574	分类 · 卷号层级
0575	两张卷皮、底片袋签、2004扫描批次目录、水损急救OCR残页
0576	迁移表把两个原卷排在同一箱脊简称和扫描批次下。
0577	根据卷皮与袋签，完成一次编号映射。
0578	为什么旧索引把阿山写成唯一行为人？
0579	双卷号映射
0580	按卷皮、扫描批次和底片袋签逐栏登记。
0581	1998命案原始卷号
0582	1998滑坡原始卷号
0583	2004共同扫描批次
0584	底片袋B的袋签应参见哪一2026工作号
0585	HS-98-0717（命案卷）
0586	GR-98-0719（滑坡卷）
0587	先看每个编号旁的形成年份。
0588	按‘原卷—扫描批次—工作号’分层，不按字面相似度。
0589	袋签写的是XGA原卷；目录当前挂在GR工作号。
0590	命案XGA-1998-0717-03、滑坡DZ-1998-0719-11，共同批次HS98-R07；底片袋B回到HS-98-0717。
0591	说法分层
0592	分类 · 来源层级
0593	旧索引、论坛首版/编辑版/转帖、三份尸检摘要
0594	同一件旧事在尸检摘要、迁移索引和论坛里留下了不同说法。
0595	为四条说法登记最早可追溯的来源层。
0596	阿山能否到达三处暴力作用区？
0597	四条说法的来源
0598	只核最早可追溯的材料类别，不对讲述者作人物判断。
0599	‘阿山系唯一行为人’
0600	原卷字段
0601	对象错配
0602	后期工作便签/转述
0603	原卷无对应项
0604	‘三人都是惊吓后自掐’
0605	把一处颈部损伤扩成三人
0606	后期转述但对象无误
0607	原卷完全无死亡记录
0608	‘冰化后门杠落下’
0609	现场清单确认
0610	论坛结构猜测
0611	尸检对象错配
0612	正式检验已证明绝无可能
0613	‘周守义头部钝性损伤’
0614	尸检原卷字段
0615	论坛转述
0616	原卷无此项
0617	把发帖时间和尸检形成时间并排。
0618	先找每句话最早能落到哪一类文书。
0619	‘自掐’把张的颈部损伤错套给三人；冰说没有现场清单支撑。
0620	唯一行为人=后期便签/转述；三人自掐=对象错配；冰化=论坛猜测；周的头部钝伤=尸检原卷字段。
0621	阿山作用区
0622	叠图 · 可达范围
0623	柱环、链节、锁销、铅封、比例尺、作用区、工具与拖移层
0624	柱环检尺卡与两处痕迹图使用同一基点，但尚未合并显示。
0625	选择参与叠加的图层，保存一条可达范围意见。
0626	门闩结构是否真能由门外完成？
0627	作用区叠加
0628	勾选实际参与配准的图层，再选一条可写入回单的意见。
0629	叠加所需图层
0630	比例尺与柱环基点
0631	链节最大可达区
0632	两处暴力作用区
0633	工具位置与无拖移层
0634	人物面部推测
0635	可保存的结论
0636	阿山没有任何法律责任
0637	现有材料不支持阿山到达暴力作用区或成为唯一实施者
0638	另一名离场者必为行为人
0639	尸体位置旁还有‘作用区’和‘拖移’开关。
0640	用比例尺把可达区与施力区相交，并排除延长工具/拖移。
0641	需要比例尺、最大可达区、两处作用区、工具与拖移四层。
0642	选择scale、reach、force、drag；结论只到‘现有材料不支持到达作用区或成为唯一实施者’。
0643	声音时序
0644	排序 · 录音校准
0645	AV-04双报时、波形、转写、连续底噪与跌落后录音
0646	AV-04有走带漂移，波形上保留了两个报时点和六个待排事件段。
0647	用报时校准轨道，提交声音事件顺序。
0648	怎样在门外抽销并回收绳？
0649	AV-04相对时序
0650	先勾选校准点，再拖排事件卡；键盘输入时用逗号分隔代码。
0651	校准锚点
0652	22:30报时
0653	23:00报时
0654	录音机跌落
0655	23:44底片
0656	事件顺序
0657	开板
0658	赤足落地
0659	撞击
0660	抬杠
0661	关门
0662	落槽
0663	波形上两次整点报时是固定锚。
0664	先校准走带，再按波形从左到右，不要用底片时间替录音定锚。
0665	开板和落地在撞击前；抬杠、关门、落槽在撞击后。
0666	锚点22:30、23:00；顺序：开板→赤足落地→撞击→抬杠→关门→落槽。
0667	门闩候选
0668	构件模拟 · 结构检算
0669	内开双门、转轴木杠、暂托销、导向环、纤维与划痕
0670	构件检尺图、痕迹记录与网友的冰托试法现已并列。
0671	选定一种可检算的门闩方案，勾出与之相合的痕迹。
0672	当夜有谁能处在门外？
0673	普通建筑构件检算
0674	按构件几何和痕迹字段登记候选方案；本表不设操作者栏。
0675	可从门外完成并回收绳的方案
0676	冰块暂托木杠
0677	单绳直接拉杠
0678	锥形暂托销＋导向环＋无结U形回收绳
0679	与候选相合的现场项
0680	8毫米暂托销
0681	双股旧棉纤维
0682	轴向划痕
0683	关门后约4秒落槽声
0684	融水沟
0685	先问哪种方案能让绳从门外整条回收。
0686	模拟‘托住—关门—抽销—落槽—抽回U形绳’。
0687	检查铁销、双股纤维、轴向划痕与延迟落槽声；现场没有融水项。
0688	方案为暂托销＋导向环＋无结U形回收绳；痕迹选pin、fiber、scratch、sound。
0689	八人登记
0690	去重 · 首次进入口径
0691	庙产交接、卫生员签收、文化馆介绍信、门口登记页
0692	四张表分别记了到场、进院、入殿与签收，姓名和文书号有重复。
0693	统一计数口径，完成人员去重与离场标记。
0694	底片远处男子能否排除这八人？
0695	正殿首次进入合并
0696	先选口径，再按文书号合并重复签收，最后读离场栏。
0697	计数口径
0698	曾到过庙院
0699	表上出现过姓名
0700	21:30—23:30仍活着且首次完整跨入正殿
0701	八名登记者
0702	赵成海
0703	刘庆余
0704	阿山
0705	张大福
0706	李有业
0707	周守义
0708	孙桂兰
0709	林青
0710	巡查员
0711	22:10前已离开的三人
0712	先分开‘到场’和‘完整跨入正殿’。
0713	用文书号去重，再按首次完整跨入和离开时间分类。
0714	名单里不含次日00:04才到门外的巡查员；22:10前离开的是赵、刘、孙。
0715	口径选full；八人是赵、刘、阿山、张、李、周、孙、林青；早离开为赵、刘、孙。
0716	桥头M1
0717	对帧 · 时间与方向
0718	BF-11整条底片、前后帧、齿孔、路牌、水尺与摄影日志
0719	BF-11旧缩略图缺了前后帧，整条底片与同袋摄影日志现已补入。
0720	对齐帧序、方位参照和同期去向，登记M1的最小描述。
0721	现场能否独立定义另一条未知活动链？
0722	BF-11整条底片
0723	按齿孔顺序拖排五帧，再与23:44去向对照表并读。
0724	11—15帧顺序
0725	水尺空景
0726	防汛员前景
0727	路牌与远处男子
0728	男子沿村外方向
0729	空景
0730	BF-11能证明什么
0731	M1就是林文/U1
0732	M1曾进入正殿
0733	23:44有一名不在八人离场记录中的男子向村外走
0734	M1来自北墙空间
0735	整条底片比旧缩略图多前后帧和方向参照。
0736	只比较帧序、路牌方向、时间与八人去向，不做认脸。
0737	顺序是水尺空景→防汛员前景→路牌与远人→向村外→空景。
0738	按该顺序排列；结论只选unregistered。它不连接U1、正殿或北墙空间。
0739	建筑差值
0740	叠图 · 体积差
0741	旧庙外轮廓、1998内测、墙厚与已知房间
0742	1998复测图同时给出外轮廓、内墙线、墙厚与已编号房间。
0743	在同一坐标和标尺下做一次建筑闭合。
0744	这里何时有人生活？
0745	北墙差值计算
0746	先统一坐标与标尺，再从外轮廓中扣除墙厚和已编号房间。
0747	第一步
0748	把外轮廓和内测统一到同一坐标/标尺
0749	凭截图看起来相近即可
0750	先假定废矿相通
0751	扣除墙厚和已知房间后的差值
0752	1.18 × 6.8米
0753	1.8 × 8.6米
0754	184米、低26米
0755	这个差值眼下能说明什么
0756	存在未编号墙后空间
0757	确认这里用于拘禁林文
0758	确认矿道入口
0759	先处理两张图的坐标和标尺。
0760	统一坐标后，从外轮廓内扣墙厚与所有已知房间。
0761	结果是1.18×6.8米；图面只够说明未编号空间。
0762	选same、1.18x6.8、room。不得从差值直接推出使用者或用途。
0763	生活年代
0764	分类 · 时间上下界
0765	药袋、修补线、煤烟、送食口、包装批号与新鲜断口
0766	墙后物件卡同时记有包装批号、修补层、封存号和断口状态。
0767	使用时间上下界和层位关系，排列四张物件卡。
0768	墙后生活者是否是U1？
0769	生活层时间约束
0770	先标注确定年份和时间上下界，再使用层位关系排序。
0771	从早到晚排列
0772	1974修补线下层
0773	1982以后药袋
0774	1998前封存纸本
0775	1998救援新鲜断口
0776	可保存的范围
0777	同一人1975—1998每天都在墙后
0778	该空间存在跨多个年代的生活痕迹，具体连续性另核
0779	这些物件已经确认生活者就是U1
0780	包装批号提供的是上下界，不一定是使用日。
0781	把‘确定年份’和‘最早/最晚不早于’分开，再按地层相对关系排序。
0782	1974修补线在下，1982药袋其后，1998前封存纸本，再到1998新鲜断口。
0783	顺序repair74→medicine82→paper98→break98；范围只选layers。
0784	U1、第九人和行为边界
0785	比较＋分类 · 四面板
0786	P-07/D-03/W-02/F-02、八人表、亲缘/体征筛选、U1身份合取核验回单、五项行为命题
0787	U1的匿名样本、进入记录、身份字段和行为命题分在四套表里。
0788	按面板顺序逐项核对，每张单独保存。
0789	他为什么在墙后，旧材料中的‘一人’指什么？
0790	已确认
0791	U1＝林文。
0792	仍未决
0793	桥头M1是否为U1／林文。
0794	材料撑不住
0795	林文造成三名成人死亡。
0796	面板1/4：匿名样本归一
0797	姓名栏暂时关闭。只核样本键、足迹连续性与保管链。
0798	合并键
0799	样本谱一致
0800	左足第二趾特征与连续足迹
0801	各件保管链可审计
0802	BF-11远景人脸
0803	本面板不证明
0804	姓名、动机和致死责任
0805	这些样本可归为同一U1
0806	先把姓名全部遮住。
0807	只用样本谱、足迹连续性和保管链做匿名归一。
0808	BF-11不进入U1样本合取。
0809	选择profile、toe、custody；本面板不证明identity。
0810	面板2/4：首次完整跨入回填
0811	沿用上一张的匿名U1，将其进入记录按B06口径回填。
0812	继续使用的口径
0813	首次让身体完整跨入正殿
0814	必须先有登记姓名
0815	被底片拍到
0816	22:47±1的U1应记为
0817	第九名活人
0818	八人之一重复进入
0819	桥头M1的实名回填
0820	回到B06已经确定的计数口径。
0821	把匿名U1的实际跨入记录放入表，不需要先知道姓名。
0822	22:47±1是首次完整跨入；登记八人中没有这条记录。
0823	选full和nine。本面板仍不把U1连接到M1。
0824	面板3/4：林文身份合取
0825	本面板只处理U1实名。桥头人物仍使用匿名M1，不并入身份合取。
0826	身份合取字段
0827	U1与林青全同胞关系获强支持
0828	林青只有一名有记录的全同胞哥哥林文
0829	林文1975失踪窗
0830	林文左足第二趾旧伤
0831	BF-11远景脸部
0832	按四项字段合并核验
0833	U1可确认是林文
0834	M1可确认是林文
0835	林文可确认造成三名成人死亡
0836	身份筛选必须有四类互相独立的键。
0837	合取亲缘、家庭唯一性、失踪时间窗和旧足伤。
0838	BF-11不做身份鉴定；身份确认也不分配死亡行为。
0839	选择sibling、onlyBrother、missing、toe；身份选linwen。
0840	面板4/4：五项行为证据边界
0841	身份栏已封存。本表逐条核对接触、离场与行为命题的直接来源。
0842	U1接触墙后木板
0843	可确认
0844	已排除
0845	U1接触暂托销
0846	U1于23:26离场
0847	U1完成门外落杠
0848	U1造成成人死亡
0849	同一人接触物件，不等于同一人完成所有后果。
0850	每个命题只使用自己的直接来源，身份回单不与门闩操作者专项核验捆绑。
0851	墙后木板、暂托销接触与23:26离场可确认；门外落杠和成人死亡责任不足。
0852	后出文本表象
0853	比较 · 可见字段
0854	1974人券覆写层、1982残句与三个匿名位置号
0855	1970—1974条目和1982报纸都保留了相近的字句，但两份材料的层级不同。
0856	照录后出文本的可见字段，登记它的来源状态。
0857	三个位置是否对应三名失踪儿童？
0858	后出文本字段摘录
0859	按影印页照录字段，不在空缺栏补入人名或效力判断。
0860	当前可见字段
0861	三个匿名位置号
0862	固定一人守位
0863	后手不至、前守不退
0864	三名儿童姓名
0865	非人已受纳结论
0866	来源判断
0867	记录为1970—1974覆写层，先不判断受纳或正当性
0868	已经证明这是原初古俗
0869	人改过所以必然无效
0870	先抄字段，不解释它。
0871	把‘文本写了什么’与‘它是否原初/有效’分开。
0872	可见的是位置、固定守位、后手不至；儿童姓名和受纳不在页面上。
0873	选择positions、fixed、noNext；状态选record。
0874	三人还名
0875	独立核对 · 三个短任务
0876	三组不同生活材料、最后记录、官方去向、接收缺口、个体特征与亲缘
0877	三份历史去向都有断点，项目要求三张身份单分开登记。
0878	依次完成方小禾、邓梅与许有生的独立核对单。
0879	三人是否对应三个匿名位置号？
0880	方小禾｜没交回的迁入联
0881	从学籍、迁转联、旧伤与亲缘材料中填完她这一张；别挪用另两人的特征。
0882	哪四项能接成方小禾的身份链
0883	1971最后到校记录
0884	‘随亲迁出’但接收地无迁入回执
0885	在世同胞弟弟全同胞模型
0886	上颌乳磨牙治疗痕
0887	这张回单能写到哪一步
0888	身份链可成立；死亡原因与行为人仍未决
0889	迁入空记录证明她被杀害
0890	找1971学校、迁出接收、左前臂旧伤和弟弟亲缘。
0891	生活记录→去向缺口→个体特征→独立亲缘。
0892	乳磨牙特征属于另一人，不能借用。
0893	选择school、move、radius、brother；边界选identity。
0894	邓梅｜没有落进接收簿的‘病亡’
0895	核对健康卡、三处接收簿、牙科特征与母女材料；空白处不要替她补死因。
0896	邓梅这一栏应收入哪四件材料
0897	学校健康卡与最后记录
0898	‘病亡’但医院/村医/墓地无接收
0899	在世母亲的母女模型
0900	接收簿空白后如何落笔
0901	身份链可成立；空记录不证明药物、死因或行为人
0902	墓地空记录证明具体死因
0903	找1973健康卡、医疗/墓地接收、牙科特征和母亲亲缘。
0904	空记录只排除官方接收链，不自动补出死亡机制。
0905	右胫骨特征属于许有生。
0906	选择card、hospital、dental、mother；边界选identity。
0907	许有生｜搜寻公告之后
0908	把疫苗卡、河道接收、胫骨特征和妹妹亲缘关在这一张表内。一次跑腿记录不算最终去向。
0909	搜寻公告之外，哪些字段属于许有生
0910	1974疫苗卡/最后记录
0911	‘落水失踪’但河道无无名儿童接收
0912	在世妹妹全同胞模型
0913	左桡骨愈合畸形
0914	这条河道线索最多能收窄到何处
0915	身份链可成立；河道空记录不证明死亡经过
0916	工程同期证明仪式动机
0917	找1974疫苗/最后记录、河道接收、右胫骨和妹妹亲缘。
0918	用独立生活记录、去向排除、个体特征和亲缘合取。
0919	左桡骨属于方小禾；施工同期也不证明动机。
0920	选择vaccine、river、tibia、sister；边界选identity。
0921	姓名与位置
0922	对位 · 先匿名后还名
0923	HR-01/02/03匿名单元、三期地坪工程、三个位置号与已确认身份结果
0924	HR-01、02、03先按发掘单元著录，姓名纠错记录另立一层。
0925	先完成匿名单元对位，再把已核姓名附到现代目录。
0926	如果对应成立，这真是原本就有的古俗吗？
0927	屏幕1/2：匿名单元—位置对位
0928	姓名字段尚未开放。只按单元号、工程层与位置号对位。
0929	UNIT-G14／HR-01（1971地坪层）
0930	POS-EAST-1／东一位／1971
0931	POS-WEST-2／西二位／1973
0932	POS-NORTH-3／北三位／1974
0933	UNIT-G16／HR-02（1973补铺层）
0934	UNIT-H15／HR-03（1974封面层）
0935	该对位不能证明
0936	死亡原因、行为人或仪式动机
0937	空间与年代对应
0938	先只看匿名编号、工程期和位置年代。
0939	让三组年代与三个施工层一一对应；姓名在下一屏另行附加。
0940	1971→东一位，1973→西二位，1974→北三位。
0941	屏幕2/2：现代目录还名
0942	调取三张独立身份回单，只更新现代目录的姓名字段。
0943	UNIT-G14／POS-EAST-1的现代目录姓名
0944	UNIT-G16／POS-WEST-2的现代目录姓名
0945	UNIT-H15／POS-NORTH-3的现代目录姓名
0946	还名后的边界
0947	只形成身份与空间对应；死亡责任、死因和仪式动机仍未决
0948	姓名对应确认仪式杀害
0949	使用B12三张独立身份回单。
0950	姓名只附在现代目录纠错视图，不回写旧契。
0951	东一位对应方小禾，西二位对应邓梅，北三位对应许有生。
0952	eastName=方小禾，westName=邓梅，northName=许有生；nameLimit=identity-only。
0953	原契复原
0954	版本比较 · 墨层排序
0955	1964人间存券、轮灯簿、灯油支领、巡沟页与1970—1974覆写层
0956	1964底本与1970—1974覆写层可以按行款、墨色和刮擦边缘逐处对齐。
0957	重建底本字段，标记覆写层改动的关系。
0958	改写后的实体关系是否仍在？
0959	1964底本与1970—1974覆写
0960	左栏照录底本，右栏照录覆写层；效力意见不在本张版本表内。
0961	1964原制度
0962	三户各灯，共同责任
0963	每轮一户派成年守更人
0964	三宿内后手接、前手退
0965	有明确撤契办法
0966	三个儿童固定灯位
0967	1970—1974改写
0968	户→位置
0969	轮值→固定守位
0970	遮去撤契条款
0971	原件写入三名儿童姓名
0972	眼下只能写到哪一步
0973	可确认发生人间刮改覆写；是否受纳仍未决
0974	格式完整所以必然有效
0975	把1964墨层与后写墨层分开。
0976	比较户/位置、成年轮值/固定守位、撤契条款是否仍可见。
0977	原制度含三户、成年守更、三宿交牌和撤契；后写改三处关系。
0978	original选households、adult、handover、withdraw；changes选h2p、rotate2fixed、cover；effect选human。
0979	守牌来源
0980	核对 · 物件来源链
0981	守牌、交手尾券、墙后生活层、封袋与移交记录
0982	E98-O-031守牌与交手尾券分属两张卡，但都留了编号、缺口和穿绳记录。
0983	核对物件特征和保管节点，保存一条对应意见。
0984	U1离开时越过的是普通正门还是旧守界？
0985	守牌—尾券对应
0986	本表只收物件特征与库房节点，不以人物自述补齐空栏。
0987	物件对应字段
0988	牌号一致
0989	旧缺口对应
0990	穿绳磨损与拓印相合
0991	1998原位照至2026出入库连续
0992	U1自述愿意守山
0993	结论边界
0994	确认物件编号组与来源链；不确认U1承担民俗守位
0995	确认U1是自愿守者
0996	把物件字段和人物角色字段分开。
0997	核对牌号、缺口、磨损/拓印与保管链。
0998	没有任何同期来源记录U1理解、同意或承担职役。
0999	选择number、notch、wear、custody；scope选object。
1000	旧界门槛
1001	配准 · 路线交点
1002	1964方位图、1998平面、救援记录与23:26离场路线
1003	1964旧界图与1998离场图有三个共同测点，但北向与图幅比例尚未对齐。
1004	配准两张图，登记离场路线与旧界线的交点。
1005	三宿从哪一夜开始算？
1006	1964旧界—1998路线配准
1007	勾选参与配准的图层，再从叠图上读取交点。
1008	配准所需
1009	两图北向与比例尺
1010	1964旧守界门槛线
1011	1998 23:26实际离场路线
1012	23:44底片脸部
1013	交点
1014	23:26正门处越过旧界门槛
1015	22:47从墙后空间跨入正殿
1016	23:44桥头
1017	仍不能确认
1018	U1实际承担民俗守位
1019	U1越过旧门槛
1020	先找旧方位图上的门槛线，不是墙后小门。
1021	配准北向、比例尺和正门，再叠23:26离场路线。
1022	交点在23:26正殿外门；底片不参与。
1023	选orientation、threshold、exit；cross=2326；limit=role。
1024	第三夜计算与首报比较
1025	计算 · 完整夜班
1026	1982残句、1964普通轮值实例、23:26离场与1998地质首报
1027	工单要求把民俗条款的班次口径与地质报送时间分开处理。
1028	先提交一张条件计算单，再将已封存窗口与首报比较。
1029	2026的专业处置是否只是中性检验？
1030	先算：第三个完整夜晚
1031	本页只录入条件、起点和三个完整夜班。时区按Asia/Shanghai，首报留到下一页核对。
1032	计算前提
1033	若23:26离界者当时实际持牌，且界内守牌没有活人后手持续接管
1034	档案已经确认U1实际持牌并承担民俗守位
1035	无需前提，只看离场时间
1036	条件成立时的T0
1037	第一夜
1038	第二夜
1039	第三夜
1040	T0后72小时整
1041	先写出‘若实际持牌且无后手’的条件；起算当晚不是完整夜班。
1042	从条件起算点后的第一个完整18:00—06:00夜班开始逐宿计数。
1043	第一夜从07-17 18:00开始，第三夜是07-19 18:00至07-20 06:00；时区Asia/Shanghai。
1044	前提选‘若实际持牌且无后手’，起算点选07-16 23:26，三夜依次选07-17、07-18、07-19。保存后再打开首报比较。
1045	再看：首报是否落入窗口
1046	上一页的窗口已封存。打开首报，抄录其时刻与地点，再作区间比较。
1047	与首报比较
1048	若前提成立，1998-07-19 23:41首报落在第三夜且地点为北坡
1049	时间相合证明超自然导致滑坡
1050	首报不在第三夜
1051	先抄首报的日期、时刻和地点，不要解释原因。
1052	把23:41放回上一屏算出的第三夜18:00—次日06:00窗口。
1053	首报位于07-19 23:41，地点为北坡；它落在第三夜内。
1054	选择‘若前提成立，首报落在窗口内’。这只形成条件相合，不确认实际持牌或超自然因果。
1055	实体来源与知情处置
1056	来源核对＋预览＋建议
1057	人间存券/告山副券/守牌三条独立来源卡与A/B现实动作预览
1058	三件原物分属不同保管链，两张候选方案对移动、接触和回退的安排不同。
1059	核清三条来源，读完两张处置卡，再提交一项建议。
1060	项目只记录现实执行；额外因果仍由现有材料保持未决。
1061	屏幕1/3：三件原物各自来源
1062	按发现地点、封装号与现保管主体分别登记。WT-26-04不作实体合并凭据。
1063	人间存券＋尾券
1064	1998正殿东柜收取，警方受限保管；2004只扫描
1065	2026北坡券龛原位发现
1066	1998墙后生活层收取
1067	告山副券
1068	1998正殿东柜收取
1069	2026北坡券龛原位发现并连续封装入库
1070	开场已与人间存券合封
1071	守牌
1072	1998墙后生活层原位照后独立封袋
1073	2026券龛发现
1074	2004与两券同封
1075	数字核对的物理影响
1076	阅读、OCR、对齐和保存建议都未改变原物状态
1077	数据库关联已把原物合在一起
1078	先看每张卡的‘发现/收取地点’和‘现保管主体’。
1079	把1998东柜、1998墙后、2026券龛三条链分开。
1080	人间存券在东柜；守牌在墙后；告山副券在2026券龛。
1081	屏幕2/3：六项现实动作预览
1082	两张卡均为待审处置方案。按编号、动作、移出、回退和结论范围逐行登记。
1083	确认你已逐项查看
1084	独立编号、当前保管主体与状态
1085	A的RQ-01与B的最小干预目标
1086	受权人员、时间、地点与物理动作
1087	移出、接收、返还与最终入藏主体
1088	取消条件与异常回退
1089	这回实际能动什么、材料还说不清什么
1090	你的权限
1091	我只提交处置建议；批准、接收和执行由相应机构经办人员完成
1092	我批准并接收原物
1093	每张方案卡都有六行，不只看标题。
1094	比较现实目的、物理动作、代价、回退与结论边界。
1095	填表人权限始终限于提交建议。
1096	勾选ids、questions、actions、returns、cancel、limits；authority选recommend。
1097	屏幕3/3：提交处置建议
1098	保存后生成处置建议回执。未获得原物批准、接收或经办权限。
1099	处置建议
1100	A：受控、限时、分件独立的原物同场检验
1101	B：分件独立保护与数字有界参见
1102	提交确认
1103	这是建议，不是批准
1104	不改写历史原卷
1105	儿童死亡责任与额外超自然因果仍未决
1106	选择的是现实处置建议，不是民俗立场。
1107	A多一次受控原物操作以回答窄问题；B以最小移动接受现有有界意见。
1108	两案都职业完成；都不解决儿童死亡责任、契是否退止或额外因果。
1109	在A或B中任选你知情建议的一项，并勾选advice、original、unresolved。本提示不推荐分支。
1110	第一章　旧索引比原卷跑得快
1111	第二章　第九位不是从外面来
1112	第三章　所谓古俗，是有人后来改过的
1113	第四章　先算出第三夜，再决定要不要重现关系
1114	仍在现场，所以阿山可能是唯一行为人
1115	仍在现场不等于能到达暴力作用区；旧索引的唯一行为人连接不成立
1116	底片男子可能只是八名登记者之一
1117	只确认一名未登记男子；不能证明他进入正殿、等于U1或来自墙后空间
1118	旧图完整，北墙后没有可长期使用空间
1119	图面不完整；存在未编号墙后空间
1120	墙后生活者、接触铁销者和离场足印可能不同
1121	样本键和足迹连续性支持同一U1
1122	U1在墙后生活但未必完整跨入正殿
1123	U1按既定口径是第九名活人
1124	U1仍可能对应多名历史失踪男性
1125	多键身份合取确认U1为林文
1126	三基一守是原本古俗
1127	1964是成年互助轮值；后来有人把户、轮值和撤契条款改坏
1128	还名和揭露改写已经等于退契
1129	数字纠错没有改变守牌、尾券、旧界与离场的实体关系
1130	第三夜是事后拿灾害日期倒推
1131	若23:26离界者实际持牌且无人接牌，则案前规则算出的第三夜窗口与首报相合；前提与额外因果仍未决
1132	专业检验在民俗上必然中性
1133	现实合法动作也可能重现旧文本承认的物质关系；现有材料不能确认其民俗后果
1134	档案目录维护员
1135	IDX-XGA98-ASHAN-2004现已挂为‘旧索引争议项’。原题名不删，便于查迁移时的错挂；那张箱侧便签还是没找到署名人。卷号对照已记入WT-26-04。
1136	录音与门体检尺卡已纳入本单参见。
1137	胶片数字化室
1138	BF-11旧缩略图是从中间一帧截的，底片本身没少。现已按齿孔补回11—15帧整条和摄影日志。远景清晰度不足以作面部识别。
1139	可从底片目录的‘整条’入口查阅。
1140	旧建筑测绘员
1141	我翻了旧测绘底稿。北墙那一段在1998雨后加固以前就画成实墙，从来没编过房间号。图上的沿革我可以签字，谁在里面生活过，测绘稿不记。
1142	修缮账与旧契目录已加入参见。
1143	家属联络员
1144	方小禾、邓梅、许有生三份姓名更正已分别登记，不再用一个集合称呼代替。联络记录只使用各家授权字段。
1145	民俗资料网的版本勘误另立一条记录。
1146	联络记录
1147	槐北民俗资料网站务
1148	版本记录
1149	1974条目已改挂为‘来源层待核的后出文本’。原URL、旧页与过往引用保留，页首均指向勘误记录。
1150	北坡地质组
1151	BP-1998-0719的累计降雨、页岩软化、渗水和坡脚冲刷已足以解释局部滑坡。你提交的班次表是一张条件计算：若离界者当时实际持牌且没有后手，首报落在已封存的窗口内。这两个前提不在地质报告栏目内。
1152	回单保留条件比较与自然机制两栏，前提仍标为未决。
1153	项目复核办
1154	QA-26-0813-447处置建议已登记。当前业务状态：材料复核办结；原物授权、接收与实体经办不在QC-447权限内。
1155	工单已封存，后续经办以机构审批回执为准。
1156	赵成海与红绳
1157	门闩纤维＋八人表中的防汛物资协管字段
1158	领过两盘红绳且次日少一盘的人可能在门外操作机关
1159	关键时窗不能往返；新制涤棉混纺与旧棉纱左捻不符；缺盘用于沙袋并正常核销。
1160	时间、材质和账务必须同时一致
1161	只排除赵成海操作门闩，不证明U1杀人或林青参与。
1162	时间、材质和账务三类字段合起来，能先拿掉哪一条？
1163	赵成海操作该门闩候选
1164	U1造成三名成人死亡
1165	林青参与门外落杠
1166	领物与暂盘
1167	摘录材质、领用数量和暂盘状态。
1168	卫生室与断路
1169	摘录关键时窗内的连续在场与道路状态。
1170	门闩与防汛纤维
1171	摘录门闩纤维自身的批次/捻向字段。
1172	纤维与终盘
1173	比较两种纤维并核对缺盘最终去向。
1174	2004日记伪造
1175	墙后包装卡所附PDF的创建时间
1176	2004创建的PDF可能是为配合旧案传闻伪造
1177	纸本在1998已经封存，2004只是逐页数字化。
1178	文件生成时间不等于原件形成时间
1179	只确认纸本早于数字化；日记陈述不自动证明民俗规则。
1180	这些形成与封存时间能先拿掉哪一种说法？
1181	纸本文字在2004为配合旧案传闻伪造
1182	日记陈述的民俗规则必然真实
1183	纸本作者身份已确认
1184	扫描批次属性
1185	区分数字文件创建时间与纸本形成时间。
1186	OCR校正层
1187	摘录影像、扫描与OCR字段是否分别变化。
1188	1998封存清单
1189	核对封袋号、页数和缺角形成时间。
1190	逐页扫描范围
1191	摘录哈希范围能证明和不能证明的内容。
1192	废矿暗道
1193	民俗游记中的‘庙后旧矿’＋桥头未登记者
1194	未登记者可能经旧矿进入正殿
1195	终点距正殿184米、低26米，中间连续页岩，无贯通。
1196	平面距离必须与高程、剖面同时比较
1197	排除旧矿，不提前排除北墙建筑夹层。
1198	坐标、高程和剖面共同排除的是哪一个连接？
1199	旧矿可作为U1进入正殿的通道
1200	北墙存在建筑差值
1201	北坡会发生自然滑坡
1202	庙后旧矿游记
1203	摘录口述方向以及缺失的空间字段。
1204	1992闭坑图
1205	摘录入口、终点与封堵记录。
1206	坐标与高程方法
